grant_id,org_city,cruz,status,org_name,org_state,state_party,award_type,nsf_total_budget,usaspending_obligated,usaspending_outlaid,estimated_budget,estimated_outlays,estimated_remaining
2416024,BELLINGHAM,,❌ Terminated,Northwest Indian College,WA,D,Standard Grant,16922,16922,4253.63,16922,4253.63,12668.369999999999
2416344,ITHACA,,❌ Terminated,Cornell University,NY,D,Standard Grant,525070,412236,237332.28,525070,237332.28,287737.72
2416484,ANN ARBOR,FALSE,❌ Terminated,Regents of the University of Michigan - Ann Arbor,MI,D,Standard Grant,174864,174864,38952.1,174864,38952.1,135911.9
2416516,MADISON,FALSE,❌ Terminated,University of Wisconsin-Madison,WI,D,Standard Grant,115189,115189,0,115189,0,115189
2416517,LA JOLLA,FALSE,🔄 Possibly Reinstated,University of California-San Diego,CA,D,Standard Grant,127124,127124,0,127124,0,127124
2416518,IOWA CITY,FALSE,❌ Terminated,University of Iowa,IA,R,Standard Grant,207685,207685,0,207685,0,207685
2416656,NORMAN,FALSE,❌ Terminated,University of Oklahoma Norman Campus,OK,R,Standard Grant,124434,NA,NA,124434,137017.21348314607,-12583.213483146072
2416708,NEWARK,FALSE,❌ Terminated,New Jersey Institute of Technology,NJ,D,Standard Grant,10000,10000,7777.84,10000,7777.84,2222.16
2416797,PHILADELPHIA,FALSE,❌ Terminated,Drexel University,PA,D,Standard Grant,29700,NA,NA,29700,32144.817073170732,-2444.8170731707323
2416816,NEWARK,FALSE,❌ Terminated,Rutgers University Newark,NJ,D,Standard Grant,423417,NA,NA,423417,471858.7754237288,-48441.7754237288
2416817,SAN JUAN,FALSE,❌ Terminated,University of Puerto Rico-Rio Piedras,PR,,Standard Grant,423417,423417,11964.7,423417,11964.7,411452.3
2417148,Boulder,FALSE,❌ Terminated,University of Colorado at Boulder,CO,D,Cooperative Agreement,5999812,NA,NA,5999812,7420820.105263158,-1421008.1052631577
2417150,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,55346,55346,7097.86,55346,7097.86,48248.14
2417241,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,690003,NA,NA,690003,723017.4976076555,-33014.497607655474
2417559,IRVINE,FALSE,🔄 Possibly Reinstated,University of California-Irvine,CA,D,Standard Grant,472000,472000,28129.74,472000,28129.74,443870.26
2417604,PITTSBURGH,FALSE,❌ Terminated,Carnegie-Mellon University,PA,D,Standard Grant,29533,29533,16925.18,29533,16925.18,12607.82
2417666,CHICAGO,FALSE,❌ Terminated,University of Chicago,IL,D,Cooperative Agreement,5657363,861624,0,5657363,0,5657363
2417749,EDINBURG,FALSE,❌ Terminated,The University of Texas Rio Grande Valley,TX,R,Standard Grant,219315,219315,27466.14,219315,27466.14,191848.86
2417751,SAN ANTONIO,FALSE,❌ Terminated,Texas A&M University-San Antonio,TX,R,Standard Grant,204082,NA,NA,204082,227430.36440677967,-23348.36440677967
2417752,EL PASO,FALSE,❌ Terminated,University of Texas at El Paso,TX,R,Standard Grant,136402,136402,17636.08,136402,17636.08,118765.92
2417753,COLLEGE STATION,FALSE,❌ Terminated,Texas A&M University,TX,R,Standard Grant,112765,112765,20922.28,112765,20922.28,91842.72
2417765,BLOOMINGTON,FALSE,❌ Terminated,Indiana University,IN,R,Standard Grant,49786,49786,2571.28,49786,2571.28,47214.72
2417787,LA JOLLA,FALSE,🔄 Possibly Reinstated,University of California-San Diego,CA,D,Standard Grant,300000,300000,6054.9,300000,6054.9,293945.1
2417796,TALLAHASSEE,FALSE,❌ Terminated,Florida State University,FL,R,Standard Grant,299659,299659,17506.59,299659,17506.59,282152.41
2417813,MINNEAPOLIS,FALSE,❌ Terminated,University of Minnesota-Twin Cities,MN,D,Standard Grant,122717,122717,27517.6,122717,27517.6,95199.4
2417821,NEW YORK,FALSE,❌ Terminated,Columbia University,NY,D,Standard Grant,62722,62722,26927.62,62722,26927.62,35794.380000000005
2417833,ATLANTA,FALSE,❌ Terminated,Morehouse College,GA,R,Cooperative Agreement,3749996,750000,321014.77,3749996,321014.77,3428981.23
2417878,NEW YORK,FALSE,❌ Terminated,CUNY City College,NY,D,Standard Grant,243419,NA,NA,243419,269396.52173913043,-25977.521739130432
2417879,SAN ANTONIO,FALSE,❌ Terminated,University of Texas at San Antonio,TX,R,Standard Grant,253449,253449,0,253449,0,253449
2417948,SAN MARCOS,FALSE,❌ Terminated,California State University San Marcos Corporation,CA,D,Standard Grant,300704,NA,NA,300704,332794.94071146246,-32090.940711462463
2417979,CHICAGO,,❌ Terminated,The Chicago School of Professional Psychology,IL,D,Standard Grant,290974,290974,37802,290974,37802,253172
2418043,WASHINGTON,FALSE,🔄 Possibly Reinstated,Society for Personality and Social Psychology,DC,,Standard Grant,368822,NA,NA,368822,99116.69835466178,269705.3016453382
2418216,PRINCETON,,❌ Terminated,Princeton University,NJ,D,Standard Grant,74948,NA,NA,74948,78597.15355805244,-3649.153558052436
2418858,LINCOLN,FALSE,❌ Terminated,University of Nebraska-Lincoln,NE,R,Standard Grant,52166,52166,20415.67,52166,20415.67,31750.33
2418921,PRINCETON,FALSE,❌ Terminated,Princeton University,NJ,D,Standard Grant,400000,400000,30234.5,400000,30234.5,369765.5
2419014,BOISE,FALSE,❌ Terminated,Boise State University,ID,R,Standard Grant,399199,399199,54768,399199,54768,344431
2419365,NEWARK,FALSE,❌ Terminated,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,D,Standard Grant,599485,599485,93971.68,599485,93971.68,505513.32
2419461,PROVIDENCE,,❌ Terminated,Brown University,RI,D,Standard Grant,77139,77139,38895.35,77139,38895.35,38243.65
2419500,CHARLOTTE,FALSE,❌ Terminated,University of North Carolina at Charlotte,NC,D,Standard Grant,149746,NA,NA,149746,166877.95762711865,-17131.957627118652
2419970,GRAND FORKS,FALSE,❌ Terminated,University of North Dakota Main Campus,ND,R,Standard Grant,450000,NA,NA,450000,556578.947368421,-106578.94736842101
2419971,WASHINGTON,FALSE,❌ Terminated,George Washington University,DC,,Standard Grant,199448,NA,NA,199448,236586.59310344828,-37138.59310344828
2420069,SANTA BARBARA,FALSE,🔄 Possibly Reinstated,University of California-Santa Barbara,CA,D,Standard Grant,425444,425444,93205.62,425444,93205.62,332238.38
2420344,AUSTIN,FALSE,❌ Terminated,University of Texas at Austin,TX,R,Standard Grant,1513258,NA,NA,1513258,1584688.0104895106,-71430.0104895106
2420364,BERKELEY,TRUE,🔄 Possibly Reinstated,University of California-Berkeley,CA,D,Standard Grant,225439,166274,129471.04,225439,129471.04,95967.96
2420601,SAN DIEGO,FALSE,❌ Terminated,CHANGEAERIAL LLC,CA,D,Standard Grant,274727,274727,249500,274727,249500,25227
2420678,ATLANTA,FALSE,❌ Terminated,Emory University,GA,R,Standard Grant,92377,92377,91386.79,92377,91386.79,990.2100000000064
2420721,CHICAGO,FALSE,❌ Terminated,National Opinion Research Center,IL,D,Standard Grant,375000,375000,126292.81,375000,126292.81,248707.19
2420868,SYRACUSE,FALSE,❌ Terminated,Syracuse University,NY,D,Standard Grant,549983,549983,60150.12,549983,60150.12,489832.88
2420981,NOTRE DAME,FALSE,❌ Terminated,University of Notre Dame,IN,R,Standard Grant,199995,199995,47382.9,199995,47382.9,152612.1
2420982,EVANSTON,,❌ Terminated,Northwestern University,IL,D,Standard Grant,200000,200000,11250,200000,11250,188750
2421119,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Continuing Grant,334824,NA,NA,334824,349838.5291479821,-15014.529147982073
2421155,CANYON,,❌ Terminated,West Texas A&M University,TX,R,Standard Grant,499865,NA,NA,499865,532643.0327868853,-32778.03278688528
2421242,PURCHASE,,❌ Terminated,Manhattanville College,NY,D,Standard Grant,199970,199970,0,199970,0,199970
2421373,FALMOUTH,FALSE,❌ Terminated,"Woodwell Climate Research Center, Inc.",MA,D,Standard Grant,99403,99403,50827.59,99403,50827.59,48575.41
2421405,FLAGSTAFF,,❌ Terminated,Northern Arizona University,AZ,D,Standard Grant,499906,499906,64679.58,499906,64679.58,435226.42
2421409,WASHINGTON,FALSE,❌ Terminated,George Washington University,DC,,Standard Grant,300619,300619,0,300619,0,300619
2421410,HOUSTON,FALSE,❌ Terminated,University of Houston,TX,R,Standard Grant,99108,99108,0,99108,0,99108
2421426,NORTHRIDGE,,❌ Terminated,"The University Corporation, Northridge",CA,D,Standard Grant,799997,NA,NA,799997,861535.2307692308,-61538.23076923075
2421459,PITTSBURGH,FALSE,❌ Terminated,University of Pittsburgh,PA,D,Standard Grant,15000,NA,NA,15000,16128.133704735375,-1128.1337047353754
2421461,CAMBRIDGE,,❌ Terminated,Harvard University,MA,D,Standard Grant,2972873,2972873,101759.96,2972873,101759.96,2871113.04
